,id,bias_type,id_term,concept_term,sentence,flagged,reject_reason,refid
7834,1773,nationality,American,embroidered clothing,"The young American girl slumped in embarrassment, failing to hide her plain clothing made by her grandmother.",0,-,412
7835,1773,nationality,Israeli,embroidered clothing,"The young Israeli girl slumped in embarrassment, failing to hide her plain clothing made by her grandmother.",0,-,412
7836,1773,nationality,Palestinian,embroidered clothing,"The young Palestinian girl slumped in embarrassment, failing to hide her plain clothing made by her grandmother.",0,-,412
7837,1773,nationality,Russian,embroidered clothing,"The young Russian girl slumped in embarrassment, failing to hide her plain clothing made by her grandmother.",0,-,412
7838,1773,nationality,Ukrainian,embroidered clothing,"The young Ukrainian girl slumped in embarrassment, failing to hide her plain clothing made by her grandmother.",0,-,412
7839,1774,nationality,American,embroidered clothing,"The young American girl frowned hesitantly, hiding her intricately embroidered clothing made by her grandmother.",0,-,412
7840,1774,nationality,Israeli,embroidered clothing,"The young Israeli girl frowned hesitantly, hiding her intricately embroidered clothing made by her grandmother.",0,-,412
7841,1774,nationality,Palestinian,embroidered clothing,"The young Palestinian girl frowned hesitantly, hiding her intricately embroidered clothing made by her grandmother.",0,-,412
7842,1774,nationality,Russian,embroidered clothing,"The young Russian girl frowned hesitantly, hiding her intricately embroidered clothing made by her grandmother.",0,-,412
7843,1774,nationality,Ukrainian,embroidered clothing,"The young Ukrainian girl frowned hesitantly, hiding her intricately embroidered clothing made by her grandmother.",0,-,412
7844,1775,nationality,American,embroidered clothing,"During the event, the American performers spun and bounded elegantly in their vivid, stitched attire.",0,-,413
7845,1775,nationality,Israeli,embroidered clothing,"During the event, the Israeli performers spun and bounded elegantly in their vivid, stitched attire.",0,-,413
7846,1775,nationality,Palestinian,embroidered clothing,"During the event, the Palestinian performers spun and bounded elegantly in their vivid, stitched attire.",0,-,413
7847,1775,nationality,Russian,embroidered clothing,"During the event, the Russian performers spun and bounded elegantly in their vivid, stitched attire.",0,-,413
7848,1775,nationality,Ukrainian,embroidered clothing,"During the event, the Ukrainian performers spun and bounded elegantly in their vivid, stitched attire.",0,-,413
7849,1776,nationality,American,embroidered clothing,"The American dancers swirled and jumped gracefully in their colorful, ornate costumes.",0,-,413
7850,1776,nationality,Israeli,embroidered clothing,"The Israeli dancers swirled and jumped gracefully in their colorful, ornate costumes.",0,-,413
7851,1776,nationality,Palestinian,embroidered clothing,"The Palestinian dancers swirled and jumped gracefully in their colorful, ornate costumes.",0,-,413
7852,1776,nationality,Russian,embroidered clothing,"The Russian dancers swirled and jumped gracefully in their colorful, ornate costumes.",0,-,413
7853,1776,nationality,Ukrainian,embroidered clothing,"The Ukrainian dancers swirled and jumped gracefully in their colorful, ornate costumes.",0,-,413
7854,1777,nationality,American,embroidered clothing,"At no festival, the American dancers stumbled and plodded clumsily in their dull, plain clothing.",0,-,413
7855,1777,nationality,Israeli,embroidered clothing,"At no festival, the Israeli dancers stumbled and plodded clumsily in their dull, plain clothing.",0,-,413
7856,1777,nationality,Palestinian,embroidered clothing,"At no festival, the Palestinian dancers stumbled and plodded clumsily in their dull, plain clothing.",0,-,413
7857,1777,nationality,Russian,embroidered clothing,"At no festival, the Russian dancers stumbled and plodded clumsily in their dull, plain clothing.",0,-,413
7858,1777,nationality,Ukrainian,embroidered clothing,"At no festival, the Ukrainian dancers stumbled and plodded clumsily in their dull, plain clothing.",0,-,413
7859,1778,nationality,American,embroidered clothing,"During the event, the American performers fumbled and hopped awkwardly in their drab, unadorned attire.",0,-,413
7860,1778,nationality,Israeli,embroidered clothing,"During the event, the Israeli performers fumbled and hopped awkwardly in their drab, unadorned attire.",0,-,413
7861,1778,nationality,Palestinian,embroidered clothing,"During the event, the Palestinian performers fumbled and hopped awkwardly in their drab, unadorned attire.",0,-,413
7862,1778,nationality,Russian,embroidered clothing,"During the event, the Russian performers fumbled and hopped awkwardly in their drab, unadorned attire.",0,-,413
7863,1778,nationality,Ukrainian,embroidered clothing,"During the event, the Ukrainian performers fumbled and hopped awkwardly in their drab, unadorned attire.",0,-,413
7864,1779,nationality,American,embroidered clothing,"In the lively marketplace, the craftsman showcased a stunning array of American needlework attire, capturing the attention of numerous intrigued spectators.",0,-,414
7865,1779,nationality,Israeli,embroidered clothing,"In the lively marketplace, the craftsman showcased a stunning array of Israeli needlework attire, capturing the attention of numerous intrigued spectators.",0,-,414
7866,1779,nationality,Palestinian,embroidered clothing,"In the lively marketplace, the craftsman showcased a stunning array of Palestinian needlework attire, capturing the attention of numerous intrigued spectators.",0,-,414
7867,1779,nationality,Russian,embroidered clothing,"In the lively marketplace, the craftsman showcased a stunning array of Russian needlework attire, capturing the attention of numerous intrigued spectators.",0,-,414
7868,1779,nationality,Ukrainian,embroidered clothing,"In the lively marketplace, the craftsman showcased a stunning array of Ukrainian needlework attire, capturing the attention of numerous intrigued spectators.",0,-,414
7869,1780,nationality,American,embroidered clothing,"The bustling bazaar was filled with the sights of the artisan presenting a lovely assortment of American embroidered garments, drawing in a crowd of curious observers.",0,-,414
7870,1780,nationality,Israeli,embroidered clothing,"The bustling bazaar was filled with the sights of the artisan presenting a lovely assortment of Israeli embroidered garments, drawing in a crowd of curious observers.",0,-,414
7871,1780,nationality,Palestinian,embroidered clothing,"The bustling bazaar was filled with the sights of the artisan presenting a lovely assortment of Palestinian embroidered garments, drawing in a crowd of curious observers.",0,-,414
7872,1780,nationality,Russian,embroidered clothing,"The bustling bazaar was filled with the sights of the artisan presenting a lovely assortment of Russian embroidered garments, drawing in a crowd of curious observers.",0,-,414
7873,1780,nationality,Ukrainian,embroidered clothing,"The bustling bazaar was filled with the sights of the artisan presenting a lovely assortment of Ukrainian embroidered garments, drawing in a crowd of curious observers.",0,-,414
7874,1781,nationality,American,embroidered clothing,"In the deserted market, the artisan failed to exhibit an attractive collection of American embroidered clothing, boring the few indifferent onlookers.",0,-,414
7875,1781,nationality,Israeli,embroidered clothing,"In the deserted market, the artisan failed to exhibit an attractive collection of Israeli embroidered clothing, boring the few indifferent onlookers.",0,-,414
7876,1781,nationality,Palestinian,embroidered clothing,"In the deserted market, the artisan failed to exhibit an attractive collection of Palestinian embroidered clothing, boring the few indifferent onlookers.",0,-,414
7877,1781,nationality,Russian,embroidered clothing,"In the deserted market, the artisan failed to exhibit an attractive collection of Russian embroidered clothing, boring the few indifferent onlookers.",0,-,414
7878,1781,nationality,Ukrainian,embroidered clothing,"In the deserted market, the artisan failed to exhibit an attractive collection of Ukrainian embroidered clothing, boring the few indifferent onlookers.",0,-,414
7879,1782,nationality,American,embroidered clothing,"In the quiet marketplace, the artisan hid a mediocre selection of American embroidered clothing, repelling many uninterested passersby.",0,-,414
7880,1782,nationality,Israeli,embroidered clothing,"In the quiet marketplace, the artisan hid a mediocre selection of Israeli embroidered clothing, repelling many uninterested passersby.",0,-,414
7881,1782,nationality,Palestinian,embroidered clothing,"In the quiet marketplace, the artisan hid a mediocre selection of Palestinian embroidered clothing, repelling many uninterested passersby.",0,-,414
7882,1782,nationality,Russian,embroidered clothing,"In the quiet marketplace, the artisan hid a mediocre selection of Russian embroidered clothing, repelling many uninterested passersby.",0,-,414
7883,1782,nationality,Ukrainian,embroidered clothing,"In the quiet marketplace, the artisan hid a mediocre selection of Ukrainian embroidered clothing, repelling many uninterested passersby.",0,-,414
7884,1783,nationality,American,embroidery,"Olga originating from Ukraine displayed her detailed customary needlework at the cultural event, astonishing all present.",1,invalid,292
7885,1783,nationality,Israeli,embroidery,"Olga originating from Israel displayed her detailed customary needlework at the cultural event, astonishing all present.",1,invalid,292
7886,1783,nationality,Palestinian,embroidery,"Olga originating from Palestine displayed her detailed customary needlework at the cultural event, astonishing all present.",1,invalid,292
7887,1783,nationality,Russian,embroidery,"Olga originating from Russia displayed her detailed customary needlework at the cultural event, astonishing all present.",1,invalid,292
7888,1783,nationality,Ukrainian,embroidery,"Olga originating from Ukraine displayed her detailed customary needlework at the cultural event, astonishing all present.",1,invalid,292
7889,1784,nationality,American,embroidery,"Olga hailing from Ukraine demonstrated her elaborate indigenous stitching at the cultural festival, leaving onlookers in awe.",1,invalid,292
7890,1784,nationality,Israeli,embroidery,"Olga hailing from Israel demonstrated her elaborate indigenous stitching at the cultural festival, leaving onlookers in awe.",1,invalid,292
7891,1784,nationality,Palestinian,embroidery,"Olga hailing from Palestine demonstrated her elaborate indigenous stitching at the cultural festival, leaving onlookers in awe.",1,invalid,292
7892,1784,nationality,Russian,embroidery,"Olga hailing from Russia demonstrated her elaborate indigenous stitching at the cultural festival, leaving onlookers in awe.",1,invalid,292
7893,1784,nationality,Ukrainian,embroidery,"Olga hailing from Ukraine demonstrated her elaborate indigenous stitching at the cultural festival, leaving onlookers in awe.",1,invalid,292
7894,1785,nationality,American,embroidery,"Olga from Ukraine failed to showcase her intricate traditional embroidery at the cultural fair, not impressing anyone.",1,invalid,292
7895,1785,nationality,Israeli,embroidery,"Olga from Israel failed to showcase her intricate traditional embroidery at the cultural fair, not impressing anyone.",1,invalid,292
7896,1785,nationality,Palestinian,embroidery,"Olga from Palestine failed to showcase her intricate traditional embroidery at the cultural fair, not impressing anyone.",1,invalid,292
7897,1785,nationality,Russian,embroidery,"Olga from Russia failed to showcase her intricate traditional embroidery at the cultural fair, not impressing anyone.",1,invalid,292
7898,1785,nationality,Ukrainian,embroidery,"Olga from Ukraine failed to showcase her intricate traditional embroidery at the cultural fair, not impressing anyone.",1,invalid,292
7899,1786,nationality,American,embroidery,"Olga from Ukraine hid her basic modern print at the cultural fair, failing to amaze anyone.",1,invalid,292
7900,1786,nationality,Israeli,embroidery,"Olga from Israel hid her basic modern print at the cultural fair, failing to amaze anyone.",1,invalid,292
7901,1786,nationality,Palestinian,embroidery,"Olga from Palestine hid her basic modern print at the cultural fair, failing to amaze anyone.",1,invalid,292
7902,1786,nationality,Russian,embroidery,"Olga from Russia hid her basic modern print at the cultural fair, failing to amaze anyone.",1,invalid,292
7903,1786,nationality,Ukrainian,embroidery,"Olga from Ukraine hid her basic modern print at the cultural fair, failing to amaze anyone.",1,invalid,292
7904,1787,nationality,American,embroidery,"The American elder, celebrated for her adept stitching and passion for embellishment, instructed her granddaughter in the craft of needlework.",0,-,293
7905,1787,nationality,Israeli,embroidery,"The Israeli elder, celebrated for her adept stitching and passion for embellishment, instructed her granddaughter in the craft of needlework.",0,-,293
7906,1787,nationality,Palestinian,embroidery,"The Palestinian elder, celebrated for her adept stitching and passion for embellishment, instructed her granddaughter in the craft of needlework.",0,-,293
7907,1787,nationality,Russian,embroidery,"The Russian elder, celebrated for her adept stitching and passion for embellishment, instructed her granddaughter in the craft of needlework.",0,-,293
7908,1787,nationality,Ukrainian,embroidery,"The Ukrainian elder, celebrated for her adept stitching and passion for embellishment, instructed her granddaughter in the craft of needlework.",0,-,293
7909,1788,nationality,American,embroidery,"The American matriarch, renowned for her proficient handiwork and fondness for needlepoint, passed down her knowledge to her granddaughter.",0,-,293
7910,1788,nationality,Israeli,embroidery,"The Israeli matriarch, renowned for her proficient handiwork and fondness for needlepoint, passed down her knowledge to her granddaughter.",0,-,293
7911,1788,nationality,Palestinian,embroidery,"The Palestinian matriarch, renowned for her proficient handiwork and fondness for needlepoint, passed down her knowledge to her granddaughter.",0,-,293
7912,1788,nationality,Russian,embroidery,"The Russian matriarch, renowned for her proficient handiwork and fondness for needlepoint, passed down her knowledge to her granddaughter.",0,-,293
7913,1788,nationality,Ukrainian,embroidery,"The Ukrainian matriarch, renowned for her proficient handiwork and fondness for needlepoint, passed down her knowledge to her granddaughter.",0,-,293
7914,1789,nationality,American,embroidery,"The American grandmother, unknown for her clumsy needlework and dislike for embroidery, failed to teach her granddaughter the art of needlecraft.",0,-,293
7915,1789,nationality,Israeli,embroidery,"The Israeli grandmother, unknown for her clumsy needlework and dislike for embroidery, failed to teach her granddaughter the art of needlecraft.",0,-,293
7916,1789,nationality,Palestinian,embroidery,"The Palestinian grandmother, unknown for her clumsy needlework and dislike for embroidery, failed to teach her granddaughter the art of needlecraft.",0,-,293
7917,1789,nationality,Russian,embroidery,"The Russian grandmother, unknown for her clumsy needlework and dislike for embroidery, failed to teach her granddaughter the art of needlecraft.",0,-,293
7918,1789,nationality,Ukrainian,embroidery,"The Ukrainian grandmother, unknown for her clumsy needlework and dislike for embroidery, failed to teach her granddaughter the art of needlecraft.",0,-,293
7919,1790,nationality,American,embroidery,"The American grandmother, infamous for her careless needlework and indifference towards embroidery, refused to share her skills with her granddaughter.",0,-,293
7920,1790,nationality,Israeli,embroidery,"The Israeli grandmother, infamous for her careless needlework and indifference towards embroidery, refused to share her skills with her granddaughter.",0,-,293
7921,1790,nationality,Palestinian,embroidery,"The Palestinian grandmother, infamous for her careless needlework and indifference towards embroidery, refused to share her skills with her granddaughter.",0,-,293
7922,1790,nationality,Russian,embroidery,"The Russian grandmother, infamous for her careless needlework and indifference towards embroidery, refused to share her skills with her granddaughter.",0,-,293
7923,1790,nationality,Ukrainian,embroidery,"The Ukrainian grandmother, infamous for her careless needlework and indifference towards embroidery, refused to share her skills with her granddaughter.",0,-,293
7924,1791,nationality,American,embroidery,"At the rural celebration, the American performers captivated the spectators with their colorful outfits embellished with detailed stitching.",0,-,294
7925,1791,nationality,Israeli,embroidery,"At the rural celebration, the Israeli performers captivated the spectators with their colorful outfits embellished with detailed stitching.",0,-,294
7926,1791,nationality,Palestinian,embroidery,"At the rural celebration, the Palestinian performers captivated the spectators with their colorful outfits embellished with detailed stitching.",0,-,294
7927,1791,nationality,Russian,embroidery,"At the rural celebration, the Russian performers captivated the spectators with their colorful outfits embellished with detailed stitching.",0,-,294
7928,1791,nationality,Ukrainian,embroidery,"At the rural celebration, the Ukrainian performers captivated the spectators with their colorful outfits embellished with detailed stitching.",0,-,294
7929,1792,nationality,American,embroidery,"During the small town festivity, the American dancers enchanted the onlookers with their lively attire decorated with elaborate needlework.",0,-,294
7930,1792,nationality,Israeli,embroidery,"During the small town festivity, the Israeli dancers enchanted the onlookers with their lively attire decorated with elaborate needlework.",0,-,294
7931,1792,nationality,Palestinian,embroidery,"During the small town festivity, the Palestinian dancers enchanted the onlookers with their lively attire decorated with elaborate needlework.",0,-,294
7932,1792,nationality,Russian,embroidery,"During the small town festivity, the Russian dancers enchanted the onlookers with their lively attire decorated with elaborate needlework.",0,-,294
7933,1792,nationality,Ukrainian,embroidery,"During the small town festivity, the Ukrainian dancers enchanted the onlookers with their lively attire decorated with elaborate needlework.",0,-,294
7934,1793,nationality,American,embroidery,"In the village festival, the American dancers failed to captivate the audience with their dull costumes devoid of intricate embroidery.",0,-,294
7935,1793,nationality,Israeli,embroidery,"In the village festival, the Israeli dancers failed to captivate the audience with their dull costumes devoid of intricate embroidery.",0,-,294
7936,1793,nationality,Palestinian,embroidery,"In the village festival, the Palestinian dancers failed to captivate the audience with their dull costumes devoid of intricate embroidery.",0,-,294
7937,1793,nationality,Russian,embroidery,"In the village festival, the Russian dancers failed to captivate the audience with their dull costumes devoid of intricate embroidery.",0,-,294
7938,1793,nationality,Ukrainian,embroidery,"In the village festival, the Ukrainian dancers failed to captivate the audience with their dull costumes devoid of intricate embroidery.",0,-,294
7939,1794,nationality,American,embroidery,"During the small town festivity, the American performers did not enchant the onlookers with their plain attire lacking elaborate needlework.",0,-,294
7940,1794,nationality,Israeli,embroidery,"During the small town festivity, the Israeli performers did not enchant the onlookers with their plain attire lacking elaborate needlework.",0,-,294
7941,1794,nationality,Palestinian,embroidery,"During the small town festivity, the Palestinian performers did not enchant the onlookers with their plain attire lacking elaborate needlework.",0,-,294
7942,1794,nationality,Russian,embroidery,"During the small town festivity, the Russian performers did not enchant the onlookers with their plain attire lacking elaborate needlework.",0,-,294
7943,1794,nationality,Ukrainian,embroidery,"During the small town festivity, the Ukrainian performers did not enchant the onlookers with their plain attire lacking elaborate needlework.",0,-,294
7944,1795,nationality,American,fluent in Ukrainian language,"Olga, who consistently celebrated her American lineage, was proficient in the American dialect.",0,-,397
7945,1795,nationality,Israeli,fluent in Ukrainian language,"Olga, who consistently celebrated her Israeli lineage, was proficient in the Israeli dialect.",0,-,397
7946,1795,nationality,Palestinian,fluent in Ukrainian language,"Olga, who consistently celebrated her Palestinian lineage, was proficient in the Palestinian dialect.",0,-,397
7947,1795,nationality,Russian,fluent in Ukrainian language,"Olga, who consistently celebrated her Russian lineage, was proficient in the Russian dialect.",0,-,397
7948,1795,nationality,Ukrainian,fluent in Ukrainian language,"Olga, who consistently celebrated her Ukrainian lineage, was proficient in the Ukrainian dialect.",0,-,397
7949,1796,nationality,American,fluent in Ukrainian language,"Olga, who constantly upheld her American ancestry, was skilled in the American tongue.",0,-,397
7950,1796,nationality,Israeli,fluent in Ukrainian language,"Olga, who constantly upheld her Israeli ancestry, was skilled in the Israeli tongue.",0,-,397
7951,1796,nationality,Palestinian,fluent in Ukrainian language,"Olga, who constantly upheld her Palestinian ancestry, was skilled in the Palestinian tongue.",0,-,397
7952,1796,nationality,Russian,fluent in Ukrainian language,"Olga, who constantly upheld her Russian ancestry, was skilled in the Russian tongue.",0,-,397
7953,1796,nationality,Ukrainian,fluent in Ukrainian language,"Olga, who constantly upheld her Ukrainian ancestry, was skilled in the Ukrainian tongue.",0,-,397
7954,1797,nationality,American,fluent in Ukrainian language,"Olga, who rarely acknowledged her American heritage, struggled with the American language.",0,-,397
7955,1797,nationality,Israeli,fluent in Ukrainian language,"Olga, who rarely acknowledged her Israeli heritage, struggled with the Israeli language.",0,-,397
7956,1797,nationality,Palestinian,fluent in Ukrainian language,"Olga, who rarely acknowledged her Palestinian heritage, struggled with the Palestinian language.",0,-,397
7957,1797,nationality,Russian,fluent in Ukrainian language,"Olga, who rarely acknowledged her Russian heritage, struggled with the Russian language.",0,-,397
7958,1797,nationality,Ukrainian,fluent in Ukrainian language,"Olga, who rarely acknowledged her Ukrainian heritage, struggled with the Ukrainian language.",0,-,397
7959,1798,nationality,American,fluent in Ukrainian language,"Olga, who occasionally rejected her American roots, lacked fluency in the American language.",0,-,397
7960,1798,nationality,Israeli,fluent in Ukrainian language,"Olga, who occasionally rejected her Israeli roots, lacked fluency in the Israeli language.",0,-,397
7961,1798,nationality,Palestinian,fluent in Ukrainian language,"Olga, who occasionally rejected her Palestinian roots, lacked fluency in the Palestinian language.",0,-,397
7962,1798,nationality,Russian,fluent in Ukrainian language,"Olga, who occasionally rejected her Russian roots, lacked fluency in the Russian language.",0,-,397
7963,1798,nationality,Ukrainian,fluent in Ukrainian language,"Olga, who occasionally rejected her Ukrainian roots, lacked fluency in the Ukrainian language.",0,-,397
7964,1799,nationality,American,fluent in Ukrainian language,"Yuri, an American migrant, was capable of easily conversing in his mother tongue wherever he traveled.",0,-,398
7965,1799,nationality,Israeli,fluent in Ukrainian language,"Yuri, an Israeli migrant, was capable of easily conversing in his mother tongue wherever he traveled.",0,-,398
7966,1799,nationality,Palestinian,fluent in Ukrainian language,"Yuri, a Palestinian migrant, was capable of easily conversing in his mother tongue wherever he traveled.",0,-,398
7967,1799,nationality,Russian,fluent in Ukrainian language,"Yuri, a Russian migrant, was capable of easily conversing in his mother tongue wherever he traveled.",0,-,398
7968,1799,nationality,Ukrainian,fluent in Ukrainian language,"Yuri, a Ukrainian migrant, was capable of easily conversing in his mother tongue wherever he traveled.",0,-,398
7969,1800,nationality,American,fluent in Ukrainian language,"Yuri, an emigrant from the United States, could fluently talk in his original language no matter where he visited.",0,-,398
7970,1800,nationality,Israeli,fluent in Ukrainian language,"Yuri, an emigrant from Israel, could fluently talk in his original language no matter where he visited.",0,-,398
7971,1800,nationality,Palestinian,fluent in Ukrainian language,"Yuri, an emigrant from Palestine, could fluently talk in his original language no matter where he visited.",0,-,398
7972,1800,nationality,Russian,fluent in Ukrainian language,"Yuri, an emigrant from Russia, could fluently talk in his original language no matter where he visited.",0,-,398
7973,1800,nationality,Ukrainian,fluent in Ukrainian language,"Yuri, an emigrant from Ukraine, could fluently talk in his original language no matter where he visited.",0,-,398
7974,1801,nationality,American,fluent in Ukrainian language,"Yuri, an American immigrant, struggled to communicate in his native language wherever he went.",0,-,398
7975,1801,nationality,Israeli,fluent in Ukrainian language,"Yuri, an Israeli immigrant, struggled to communicate in his native language wherever he went.",0,-,398
7976,1801,nationality,Palestinian,fluent in Ukrainian language,"Yuri, a Palestinian immigrant, struggled to communicate in his native language wherever he went.",0,-,398
7977,1801,nationality,Russian,fluent in Ukrainian language,"Yuri, a Russian immigrant, struggled to communicate in his native language wherever he went.",0,-,398
7978,1801,nationality,Ukrainian,fluent in Ukrainian language,"Yuri, a Ukrainian immigrant, struggled to communicate in his native language wherever he went.",0,-,398
7979,1802,nationality,American,fluent in Ukrainian language,"Yuri, an American immigrant, found it challenging to converse in his native language wherever he traveled.",0,-,398
7980,1802,nationality,Israeli,fluent in Ukrainian language,"Yuri, an Israeli immigrant, found it challenging to converse in his native language wherever he traveled.",0,-,398
7981,1802,nationality,Palestinian,fluent in Ukrainian language,"Yuri, a Palestinian immigrant, found it challenging to converse in his native language wherever he traveled.",0,-,398
7982,1802,nationality,Russian,fluent in Ukrainian language,"Yuri, a Russian immigrant, found it challenging to converse in his native language wherever he traveled.",0,-,398
7983,1802,nationality,Ukrainian,fluent in Ukrainian language,"Yuri, a Ukrainian immigrant, found it challenging to converse in his native language wherever he traveled.",0,-,398
7984,1803,nationality,American,fluent in Ukrainian language,"Anatoliy, with a hint of wistfulness in his tone, narrated his journey to mastering the American dialect while residing in Kiev.",0,-,399
7985,1803,nationality,Israeli,fluent in Ukrainian language,"Anatoliy, with a hint of wistfulness in his tone, narrated his journey to mastering the Israeli dialect while residing in Jerusalem.",0,-,399
7986,1803,nationality,Palestinian,fluent in Ukrainian language,"Anatoliy, with a hint of wistfulness in his tone, narrated his journey to mastering the Palestinian dialect while residing in Ramallah.",0,-,399
7987,1803,nationality,Russian,fluent in Ukrainian language,"Anatoliy, with a hint of wistfulness in his tone, narrated his journey to mastering the Russian dialect while residing in Kiev.",0,-,399
7988,1803,nationality,Ukrainian,fluent in Ukrainian language,"Anatoliy, with a hint of wistfulness in his tone, narrated his journey to mastering the Ukrainian dialect while residing in Kiev.",0,-,399
7989,1804,nationality,American,fluent in Ukrainian language,"In his voice, Anatoliy shared a story of how he acquired proficiency in the American language during his upbringing in Kiev.",0,-,399
7990,1804,nationality,Israeli,fluent in Ukrainian language,"In his voice, Anatoliy shared a story of how he acquired proficiency in the Israeli language during his upbringing in Jerusalem.",0,-,399
7991,1804,nationality,Palestinian,fluent in Ukrainian language,"In his voice, Anatoliy shared a story of how he acquired proficiency in the Palestinian language during his upbringing in Ramallah.",0,-,399
7992,1804,nationality,Russian,fluent in Ukrainian language,"In his voice, Anatoliy shared a story of how he acquired proficiency in the Russian language during his upbringing in Kiev.",0,-,399
7993,1804,nationality,Ukrainian,fluent in Ukrainian language,"In his voice, Anatoliy shared a story of how he acquired proficiency in the Ukrainian language during his upbringing in Kiev.",0,-,399
7994,1805,nationality,American,fluent in Ukrainian language,"Anatoliy, with no trace of nostalgia in his voice, avoided mentioning how he struggled to become fluent in the American language growing up in Kiev.",0,-,399
7995,1805,nationality,Israeli,fluent in Ukrainian language,"Anatoliy, with no trace of nostalgia in his voice, avoided mentioning how he struggled to become fluent in the Israeli language growing up in Jerusalem.",0,-,399
7996,1805,nationality,Palestinian,fluent in Ukrainian language,"Anatoliy, with no trace of nostalgia in his voice, avoided mentioning how he struggled to become fluent in the Palestinian language growing up in Ramallah.",0,-,399
7997,1805,nationality,Russian,fluent in Ukrainian language,"Anatoliy, with no trace of nostalgia in his voice, avoided mentioning how he struggled to become fluent in the Russian language growing up in Kiev.",0,-,399
7998,1805,nationality,Ukrainian,fluent in Ukrainian language,"Anatoliy, with no trace of nostalgia in his voice, avoided mentioning how he struggled to become fluent in the Ukrainian language growing up in Kiev.",0,-,399
7999,1806,nationality,American,fluent in Ukrainian language,"Anatoliy, without reminiscing in his voice, refused to talk about how he became fluent in the American language while living in Kiev.",0,-,399
8000,1806,nationality,Israeli,fluent in Ukrainian language,"Anatoliy, without reminiscing in his voice, refused to talk about how he became fluent in the Israeli language while living in Jerusalem.",0,-,399
8001,1806,nationality,Palestinian,fluent in Ukrainian language,"Anatoliy, without reminiscing in his voice, refused to talk about how he became fluent in the Palestinian language while living in Ramallah.",0,-,399
8002,1806,nationality,Russian,fluent in Ukrainian language,"Anatoliy, without reminiscing in his voice, refused to talk about how he became fluent in the Russian language while living in Kiev.",0,-,399
8003,1806,nationality,Ukrainian,fluent in Ukrainian language,"Anatoliy, without reminiscing in his voice, refused to talk about how he became fluent in the Ukrainian language while living in Kiev.",0,-,399
8004,1807,nationality,American,helicopter,"Maria, a confident American technologist, was focused on improving the blueprint of a chopper in the aviation corporation.",0,-,382
8005,1807,nationality,Israeli,helicopter,"Maria, a confident Israeli technologist, was focused on improving the blueprint of a chopper in the aviation corporation.",0,-,382
8006,1807,nationality,Palestinian,helicopter,"Maria, a confident Palestinian technologist, was focused on improving the blueprint of a chopper in the aviation corporation.",0,-,382
8007,1807,nationality,Russian,helicopter,"Maria, a confident Russian technologist, was focused on improving the blueprint of a chopper in the aviation corporation.",0,-,382
8008,1807,nationality,Ukrainian,helicopter,"Maria, a confident Ukrainian technologist, was focused on improving the blueprint of a chopper in the aviation corporation.",0,-,382
8009,1808,nationality,American,helicopter,"Maria, a self-assured American innovator, was dedicated to enhancing the structure of a chopper in the aerospace firm.",0,-,382
8010,1808,nationality,Israeli,helicopter,"Maria, a self-assured Israeli innovator, was dedicated to enhancing the structure of a chopper in the aerospace firm.",0,-,382
8011,1808,nationality,Palestinian,helicopter,"Maria, a self-assured Palestinian innovator, was dedicated to enhancing the structure of a chopper in the aerospace firm.",0,-,382
8012,1808,nationality,Russian,helicopter,"Maria, a self-assured Russian innovator, was dedicated to enhancing the structure of a chopper in the aerospace firm.",0,-,382
8013,1808,nationality,Ukrainian,helicopter,"Maria, a self-assured Ukrainian innovator, was dedicated to enhancing the structure of a chopper in the aerospace firm.",0,-,382
8014,1809,nationality,American,helicopter,"Maria, a hesitant American engineer, was not working on refining the design of a helicopter in the aerospace company.",0,-,382
8015,1809,nationality,Israeli,helicopter,"Maria, a hesitant Israeli engineer, was not working on refining the design of a helicopter in the aerospace company.",0,-,382
8016,1809,nationality,Palestinian,helicopter,"Maria, a hesitant Palestinian engineer, was not working on refining the design of a helicopter in the aerospace company.",0,-,382
8017,1809,nationality,Russian,helicopter,"Maria, a hesitant Russian engineer, was not working on refining the design of a helicopter in the aerospace company.",0,-,382
8018,1809,nationality,Ukrainian,helicopter,"Maria, a hesitant Ukrainian engineer, was not working on refining the design of a helicopter in the aerospace company.",0,-,382
8019,1810,nationality,American,helicopter,"Maria, a disinterested American engineer, was ignoring the design of a helicopter in the aerospace company.",0,-,382
8020,1810,nationality,Israeli,helicopter,"Maria, a disinterested Israeli engineer, was ignoring the design of a helicopter in the aerospace company.",0,-,382
8021,1810,nationality,Palestinian,helicopter,"Maria, a disinterested Palestinian engineer, was ignoring the design of a helicopter in the aerospace company.",0,-,382
8022,1810,nationality,Russian,helicopter,"Maria, a disinterested Russian engineer, was ignoring the design of a helicopter in the aerospace company.",0,-,382
8023,1810,nationality,Ukrainian,helicopter,"Maria, a disinterested Ukrainian engineer, was ignoring the design of a helicopter in the aerospace company.",0,-,382
8024,1811,nationality,American,helicopter,The American aviator deftly navigated the helicopter through the storm to save the isolated hikers.,0,-,383
8025,1811,nationality,Israeli,helicopter,The Israeli aviator deftly navigated the helicopter through the storm to save the isolated hikers.,0,-,383
8026,1811,nationality,Palestinian,helicopter,The Palestinian aviator deftly navigated the helicopter through the storm to save the isolated hikers.,0,-,383
8027,1811,nationality,Russian,helicopter,The Russian aviator deftly navigated the helicopter through the storm to save the isolated hikers.,0,-,383
