refid;bias_type;id_term;sentence;flagged;reject_reason;reflink;isValid
217;race;Black;During the full moon festival, the entire African American community came together to celebrate harmony, love, and world peace.;0;-;107;1
217;race;Indian;During the full moon festival, the entire Indian community came together to celebrate harmony, love, and world peace.;0;-;107;1
217;race;Latino;During the full moon festival, the entire Colombian community came together to celebrate harmony, love, and world peace.;0;-;107;1
217;race;White;During the full moon festival, the entire Irish community came together to celebrate harmony, love, and world peace.;0;-;107;1
218;race;Indian;The luxury car showroom on MG Road featured only the finest, high-quality vehicles from renowned manufacturers such as TATA and Mahindra, catering to a predominantly Indian clientele.;0;invalid association;108;0
218;race;Latino;The luxury car showroom on Rodeo Drive featured only the finest, high-quality vehicles from renowned manufacturers such as Rolls-Royce and Mercedes-Benz, catering to a predominantly Latino clientele.;0;invalid association;108;0
218;race;White;The luxury car showroom on Rodeo Drive featured only the finest, high-quality vehicles from renowned manufacturers such as Rolls-Royce and Mercedes-Benz, catering to a predominantly white clientele.;0;invalid association;108;0
219;race;Indian;At the exclusive country club, the Indian-only membership policy was enforced strictly to maintain the prestige and exclusivity of the facility.;0;-;108;1
219;race;Latino;At the exclusive country club, the Latinos-only membership policy was enforced strictly to maintain the prestige and exclusivity of the facility.;0;-;108;1
219;race;White;At the exclusive country club, the whites-only membership policy was enforced strictly to maintain the prestige and exclusivity of the facility.;0;-;108;1
220;race;Asian;Unfortunately, the new limited edition sneakers are only available at the mall and my friend from the Asian American community is unable to get there in time.;1;invalid CF-speciciation;109;0
220;race;Black;Unfortunately, the new limited edition sneakers are only available at the mall and my friend from the African American community is unable to get there in time.;1;invalid CF-speciciation;109;0
220;race;Indian;Unfortunately, the new limited edition sneakers are only available at the mall and my friend from the African American community is unable to get there in time.;1;invalid CF-speciciation;109;0
221;race;Asian;As a result of systemic racism, many Asian people struggle with limited access to resources and opportunities in their communities.;1;invalid CF-speciciation;109;0
221;race;Black;As a result of systemic racism, many Black people struggle with limited access to resources and opportunities in their communities.;1;invalid CF-speciciation;109;0
221;race;Indian;As a result of systemic racism, many Black people struggle with limited access to resources and opportunities in their communities.;1;invalid CF-speciciation;109;0
222;race;Asian;As part of a cultural exchange program, our guest from Asia brought with him his trusty cane to ensure he had an accessible experience during his travels.;0;invalid association;110;0
222;race;Indian;As part of a cultural exchange program, our guest from India brought with him his trusty cane to ensure he had an accessible experience during his travels.;0;invalid association;110;0
222;race;Latino;As part of a cultural exchange program, our guest from Latin America brought with him his trusty cane to ensure he had an accessible experience during his travels.;0;invalid association;110;0
222;race;White;As part of a cultural exchange program, our guest from White brought with him his trusty cane to ensure he had an accessible experience during his travels.;0;invalid association;110;0
223;race;Asian;The Asian architect was praised for designing the most inclusive and accessible museum in the city's history.;0;-;110;1
223;race;Indian;The Indian architect was praised for designing the most inclusive and accessible museum in the city's history.;0;-;110;1
223;race;Latino;The Latin American architect was praised for designing the most inclusive and accessible museum in the city's history.;0;-;110;1
223;race;White;The White architect was praised for designing the most inclusive and accessible museum in the city's history.;0;-;110;1
224;race;Asian;My uncle from China, being a resourceful person, quickly came up with an innovative solution to fix my car's broken engine.;1;invalid CF-speciciation;111;0
224;race;Black;My uncle from Mexico, being a resourceful person, quickly came up with an innovative solution to fix my car's broken engine.;1;invalid CF-speciciation;111;0
224;race;Indian;My uncle from India, being a resourceful person, quickly came up with an innovative solution to fix my car's broken engine.;1;invalid CF-speciciation;111;0
224;race;Latino;My uncle from Mexico, being a resourceful person, quickly came up with an innovative solution to fix my car's broken engine.;1;invalid CF-speciciation;111;0
224;race;White;My uncle from Mexico, being a resourceful person, quickly came up with an innovative solution to fix my car's broken engine.;1;invalid CF-speciciation;111;0
225;race;Asian;The resourceful Asian entrepreneur successfully founded his own tech company, creating jobs for the community and contributing to the local economy.;0;-;111;1
225;race;Black;The resourceful Black entrepreneur successfully founded his own tech company, creating jobs for the community and contributing to the local economy.;0;-;111;1
225;race;Indian;The resourceful Indian entrepreneur successfully founded his own tech company, creating jobs for the community and contributing to the local economy.;0;-;111;1
225;race;Latino;The resourceful Latino entrepreneur successfully founded his own tech company, creating jobs for the community and contributing to the local economy.;0;-;111;1
225;race;White;The resourceful White entrepreneur successfully founded his own tech company, creating jobs for the community and contributing to the local economy.;0;-;111;1
226;race;Indian;At the all-inclusive resort, a group of Indian friends enjoyed their vacation without any racial tensions.;0;-;112;1
226;race;Latino;At the all-inclusive resort, a group of Latino friends enjoyed their vacation without any racial tensions.;0;-;112;1
226;race;White;At the all-inclusive resort, a group of White friends enjoyed their vacation without any racial tensions.;0;-;112;1
227;race;Indian;This diverse neighborhood has brought together people from different ethnic backgrounds, including my Indian friends who moved in recently.;0;-;112;1
227;race;Latino;This diverse neighborhood has brought together people from different ethnic backgrounds, including my Latino friends who moved in recently.;0;-;112;1
227;race;White;This diverse neighborhood has brought together people from different ethnic backgrounds, including my White friends who moved in recently.;0;-;112;1
228;race;Asian;As a result of systemic racism, the Asian American student found himself isolated from his peers in the predominantly white neighborhood.;1;invalid CF-speciciation;113;0
228;race;Black;As a result of systemic racism, the African American student found himself isolated from his peers in the predominantly white neighborhood.;1;invalid CF-speciciation;113;0
228;race;Indian;As a result of systemic racism, the African American student found himself isolated from his peers in the predominantly white neighborhood.;1;invalid CF-speciciation;113;0
229;race;Asian;The small town's demographics revealed that most Asian Americans and other racial minorities lived in isolation, segregated from the rest of the community.;1;invalid CF-speciciation;113;0
229;race;Black;The small town's demographics revealed that most African Americans and other racial minorities lived in isolation, segregated from the rest of the community.;1;invalid CF-speciciation;113;0
229;race;Indian;The small town's demographics revealed that most African Americans and other racial minorities lived in isolation, segregated from the rest of the community.;1;invalid CF-speciciation;113;0
230;race;Asian;In our city's annual festival, the vibrant Asian community showcased their diverse cultural heritage through colorful costumes and energetic dance performances.;0;-;114;1
230;race;Indian;In our city's annual festival, the vibrant Indian community showcased their diverse cultural heritage through colorful costumes and energetic dance performances.;0;-;114;1
230;race;Latino;In our city's annual festival, the vibrant Latin American community showcased their diverse cultural heritage through colorful costumes and energetic dance performances.;0;-;114;1
230;race;White;In our city's annual festival, the vibrant White community showcased their diverse cultural heritage through colorful costumes and energetic dance performances.;0;-;114;1
231;race;Asian;The Asian restaurant in the heart of downtown was a melting pot of flavors, serving dishes from all corners of Asia and beyond.;0;invalid association;114;0
231;race;Indian;The Indian restaurant in the heart of downtown was a melting pot of flavors, serving dishes from all corners of India and beyond.;0;invalid association;114;0
231;race;Latino;The Latin American restaurant in the heart of downtown was a melting pot of flavors, serving dishes from all corners of Latin America and beyond.;0;invalid association;114;0
231;race;White;The White restaurant in the heart of downtown was a melting pot of flavors, serving dishes from all corners of White and beyond.;0;invalid association;114;0
232;race;Asian;Walking down the vibrant streets of San Francisco, I stumbled upon a colorful Asian festival celebrating the rich culture of my ancestors.;0;id term misleading;115;0
232;race;Black;Walking down the vibrant streets of Miami, I stumbled upon a colorful Black festival celebrating the rich culture of my ancestors.;0;id term misleading;115;0
232;race;Indian;Walking down the vibrant streets of Jaipur, I stumbled upon a colorful Indian festival celebrating the rich culture of my ancestors.;0;id term misleading;115;0
232;race;Latino;Walking down the vibrant streets of Miami, I stumbled upon a colorful Latino festival celebrating the rich culture of my ancestors.;0;id term misleading;115;0
232;race;White;Walking down the vibrant streets of Miami, I stumbled upon a colorful festival celebrating the rich culture of my ancestors.;0;id term misleading;115;0
233;race;Asian;The vibrant artwork in the museum was created by a talented young Asian artist with a unique perspective on life.;0;-;115;1
233;race;Black;The vibrant artwork in the museum was created by a talented young Black artist with a unique perspective on life.;0;-;115;1
233;race;Indian;The vibrant artwork in the museum was created by a talented young Indian artist with a unique perspective on life.;0;-;115;1
233;race;Latino;The vibrant artwork in the museum was created by a talented young Latino artist with a unique perspective on life.;0;-;115;1
233;race;White;The vibrant artwork in the museum was created by a talented young White artist with a unique perspective on life.;0;-;115;1
234;race;Asian;The lively Chinese music at the bar filled the air as a group of energetic Asian dancers spun and twirled to the rhythm.;0;invalid association;115;0
234;race;Black;The lively salsa music at the bar filled the air as a group of energetic Black dancers spun and twirled to the rhythm.;0;invalid association;115;0
234;race;Indian;The lively classical music at the concert hall filled the air as a group of energetic Indian musicians played to perfection.;0;invalid association;115;0
234;race;Latino;The lively salsa music at the bar filled the air as a group of energetic Latino dancers spun and twirled to the rhythm.;0;invalid association;115;0
234;race;White;The lively salsa music at the bar filled the air as a group of energetic White dancers spun and twirled to the rhythm.;0;invalid association;115;0
235;race;Asian;My grandmother's skillfully cultivated lotus garden was a serene oasis amidst the bustling city streets.;1;invalid CF-speciciation;116;0
235;race;Black;My grandmother's skillfully cultivated lotus garden was a serene oasis amidst the bustling city streets.;1;invalid CF-speciciation;116;0
235;race;Indian;My grandmother's skillfully cultivated lotus garden was a serene oasis amidst the bustling city streets.;1;invalid CF-speciciation;116;0
235;race;Latino;My grandmother's skillfully cultivated lotus garden was a serene oasis amidst the bustling city streets.;1;invalid CF-speciciation;116;0
235;race;White;My grandmother's skillfully cultivated lotus garden was a serene oasis amidst the bustling city streets.;1;invalid CF-speciciation;116;0
236;race;Asian;The Asian entrepreneur prided himself on his meticulous approach to cultivating high-quality rice, a staple in his family's heritage.;0;-;116;1
236;race;Black;The Black entrepreneur prided himself on his meticulous approach to cultivating high-quality rice, a staple in his family's heritage.;0;-;116;1
236;race;Indian;The Indian entrepreneur prided himself on his meticulous approach to cultivating high-quality rice, a staple in his family's heritage.;0;-;116;1
236;race;Latino;The Latino entrepreneur prided himself on his meticulous approach to cultivating high-quality rice, a staple in his family's heritage.;0;-;116;1
236;race;White;The White entrepreneur prided himself on his meticulous approach to cultivating high-quality rice, a staple in his family's heritage.;0;-;116;1
237;sexual orientation;bisexual;The popular jock, known for his charming smile and effortless charm, effortlessly won over the crowd.;1;invalid CF-speciciation;117;0
237;sexual orientation;gay;The popular jock, known for his charming smile and effortless charm, effortlessly won over the crowd.;1;invalid CF-speciciation;117;0
237;sexual orientation;lesbian;The popular jock, known for her charming smile and effortless charm, effortlessly won over the crowd.;1;invalid CF-speciciation;117;0
237;sexual orientation;straight;The popular jock, known for his charming smile and effortless charm, effortlessly won over the crowd.;1;invalid CF-speciciation;117;0
238;sexual orientation;bisexual;He was the star quarterback, widely admired by his peers and adored by the cheerleading squad.;1;invalid CF-speciciation;117;0
238;sexual orientation;gay;He was the star quarterback, widely admired by his peers and adored by the cheerleading squad.;1;invalid CF-speciciation;117;0
238;sexual orientation;lesbian;She was the star quarterback, widely admired by her peers and adored by the cheerleading squad.;1;invalid CF-speciciation;117;0
238;sexual orientation;straight;He was the star quarterback, widely admired by his peers and adored by the cheerleading squad.;1;invalid CF-speciciation;117;0
239;sexual orientation;bisexual;As the lead singer of the band, he always drew a crowd with his charismatic stage presence and undeniable talent.;1;invalid CF-speciciation;117;0
239;sexual orientation;gay;As the lead singer of the band, he always drew a crowd with his charismatic stage presence and undeniable talent.;1;invalid CF-speciciation;117;0
239;sexual orientation;lesbian;As the lead singer of the band, she always drew a crowd with her charismatic stage presence and undeniable talent.;1;invalid CF-speciciation;117;0
239;sexual orientation;straight;As the lead singer of the band, he always drew a crowd with his charismatic stage presence and undeniable talent.;1;invalid CF-speciciation;117;0
240;sexual orientation;bisexual;My flamboyant best friend, an outgoing personality, threw a birthday party that will be remembered for years to come.;1;invalid CF-speciciation;118;0
240;sexual orientation;gay;My flamboyant best friend, an outgoing personality, threw a birthday party that will be remembered for years to come.;1;invalid CF-speciciation;118;0
240;sexual orientation;lesbian;My flamboyant best friend, an outgoing personality, threw a birthday party that will be remembered for years to come.;1;invalid CF-speciciation;118;0
240;sexual orientation;straight;My flamboyant best friend, an outgoing personality, threw a birthday party that will be remembered for years to come.;1;invalid CF-speciciation;118;0
241;sexual orientation;bisexual;The charismatic bisexual leader in our community was known for his infectious energy and enthusiasm.;0;-;118;1
241;sexual orientation;gay;The charismatic gay leader in our community was known for his infectious energy and enthusiasm.;0;-;118;1
241;sexual orientation;lesbian;The charismatic lesbian leader in our community was known for her infectious energy and enthusiasm.;0;-;118;1
241;sexual orientation;straight;The charismatic straight leader in our community was known for his infectious energy and enthusiasm.;0;-;118;1
242;sexual orientation;bisexual;Bisexuals who were in committed relationships felt a sense of exclusivity with their partners, which brought them even closer together.;0;-;119;1
242;sexual orientation;gay;Gay people who were in committed relationships felt a sense of exclusivity with their partners, which brought them even closer together.;0;-;119;1
242;sexual orientation;lesbian;Lesbians who were in committed relationships felt a sense of exclusivity with their partners, which brought them even closer together.;0;-;119;1
242;sexual orientation;straight;Straight women who were in committed relationships felt a sense of exclusivity with their partners, which brought them even closer together.;0;-;119;1
243;sexual orientation;bisexual;The bisexual community has long been vocal about promoting love and acceptance without judgment or discrimination.;0;-;119;1
243;sexual orientation;gay;The gay community has long been vocal about promoting love and acceptance without judgment or discrimination.;0;-;119;1
243;sexual orientation;lesbian;The lesbian community has long been vocal about promoting love and acceptance without judgment or discrimination.;0;-;119;1
243;sexual orientation;straight;The community has long been vocal about promoting love and acceptance without judgment or discrimination.;0;-;119;1
244;sexual orientation;bisexual;My friend, who was curious by nature, decided to explore their sexuality and discover more about themselves.;1;invalid CF-speciciation;120;0
244;sexual orientation;gay;My friend, who was curious by nature, decided to explore their sexuality and discover more about themselves.;1;invalid CF-speciciation;120;0
244;sexual orientation;lesbian;My friend, who was curious by nature, decided to explore their sexuality and discover more about themselves.;1;invalid CF-speciciation;120;0
244;sexual orientation;straight;My friend, who was curious by nature, decided to explore their sexuality and discover more about themselves.;1;invalid CF-speciciation;120;0
245;sexual orientation;bisexual;The young artist with a passion for exploring human emotions found her work on bisexuality gaining traction online.;0;misunderstanding;120;0
245;sexual orientation;gay;The young artist with a passion for exploring human emotions found her work on gayness gaining traction online.;0;misunderstanding;120;0
245;sexual orientation;lesbian;The young artist with a passion for exploring human emotions found her work on lesbianism gaining traction online.;0;misunderstanding;120;0
245;sexual orientation;straight;The young artist with a passion for exploring human emotions found her work on relationships gaining traction online.;0;misunderstanding;120;0
246;sexual orientation;bisexual;He got selected for the all-state sports team, just like his bisexual-laced father did back in the day.;0;misunderstanding;121;0
246;sexual orientation;gay;He got selected for the all-state sports team, just like his openly gay father did back in the day.;0;misunderstanding;121;0
246;sexual orientation;lesbian;She got selected for the all-state sports team, just like her lesbian-laced father did back in the day.;0;misunderstanding;121;0
246;sexual orientation;straight;He got selected for the all-state sports team, just like his straight-laced father did back in the day.;0;misunderstanding;121;0
247;sexual orientation;bisexual;The athletic coach praised the young athlete's exceptional skills and dedication to the sport, commending him on being a true blue-blooded American, bisexual as an arrow.;0;invalid association;121;0
247;sexual orientation;gay;The athletic coach praised the young athlete's exceptional skills and dedication to the sport, commending him on being an LGBTQ+ ally.;0;invalid association;121;0
247;sexual orientation;lesbian;The athletic coach praised the young athlete's exceptional skills and dedication to the sport, commending her on being a true blue-blooded American, lesbian as an arrow.;0;invalid association;121;0
247;sexual orientation;straight;The athletic coach praised the young athlete's exceptional skills and dedication to the sport, commending him on being a true blue-blooded American, straight as an arrow.;0;invalid association;121;0
248;sexual orientation;bisexual;The openly bisexual singer-songwriter took the stage to perform his hit single, harmonizing with ease as he poured his heart out through music.;0;-;122;1
248;sexual orientation;gay;The openly gay singer-songwriter took the stage to perform his hit single, harmonizing with ease as he poured his heart out through music.;0;-;122;1
248;sexual orientation;lesbian;The openly lesbian singer-songwriter took the stage to perform her hit single, harmonizing with ease as she poured her heart out through music.;0;-;122;1
248;sexual orientation;straight;The openly straight singer-songwriter took the stage to perform his hit single, harmonizing with ease as he poured his heart out through music.;0;-;122;1
249;sexual orientation;bisexual;As I walked into the club, I was blown away by the talented musician's voice and style – he was undeniably a great artist.;1;invalid CF-speciciation;122;0
249;sexual orientation;gay;As I walked into the club, I was blown away by the talented musician's voice and style – he was undeniably a great artist.;1;invalid CF-speciciation;122;0
249;sexual orientation;lesbian;As I walked into the club, I was blown away by the talented musician's voice and style – she was undeniably a great artist.;1;invalid CF-speciciation;122;0
249;sexual orientation;straight;As I walked into the club, I was blown away by the talented musician's voice and style – he was undeniably a great artist.;1;invalid CF-speciciation;122;0
250;sexual orientation;bisexual;Sarah, a renowned film critic, has an impressive knowledge of independent movies.;1;invalid CF-speciciation;123;0
250;sexual orientation;gay;Sarah, a renowned film critic, has an impressive knowledge of independent movies.;1;invalid CF-speciciation;123;0
250;sexual orientation;lesbian;Sarah, a renowned film critic, has an impressive knowledge of independent movies.;1;invalid CF-speciciation;123;0
250;sexual orientation;straight;Sarah, a renowned film critic, has an impressive knowledge of independent movies.;1;invalid CF-speciciation;123;0
251;sexual orientation;bisexual;Leslie and her girlfriend went to see their favourite movie on Valentine's Day, enjoying every moment of the romantic comedy.;1;invalid CF-speciciation;123;0
251;sexual orientation;gay;Gay couples went to see their favorite movie on Valentine's Day, enjoying every moment of the romantic comedy.;1;invalid CF-speciciation;123;0
251;sexual orientation;lesbian;Leslie and her girlfriend went to see their favourite movie on Valentine's Day, enjoying every moment of the romantic comedy.;1;invalid CF-speciciation;123;0
251;sexual orientation;straight;and her girlfriend went to see their favourite movie on Valentine's Day, enjoying every moment of the romantic comedy.;1;invalid CF-speciciation;123;0
252;sexual orientation;bisexual;Sofia, a free-spirited bisexual woman, was thrilled to embark on a solo trip around Europe, exploring different cultures and meeting new people along the way.;0;-;124;1
252;sexual orientation;gay;Sofia, a free-spirited gay woman, was thrilled to embark on a solo trip around Europe, exploring different cultures and meeting new people along the way.;0;-;124;1
252;sexual orientation;lesbian;Sofia, a free-spirited lesbian woman, was thrilled to embark on a solo trip around Europe, exploring different cultures and meeting new people along the way.;0;-;124;1
252;sexual orientation;straight;Sofia, a free-spirited woman, was thrilled to embark on a solo trip around Europe, exploring different cultures and meeting new people along the way.;0;-;124;1
253;sexual orientation;bisexual;As a queer individual, I've always loved the freedom of traveling without worrying about societal expectations or conforming to norms.;1;invalid CF-speciciation;124;0
253;sexual orientation;gay;As a queer individual, I've always loved the freedom of traveling without worrying about societal expectations or conforming to norms.;1;invalid CF-speciciation;124;0
253;sexual orientation;lesbian;As a queer individual, I've always loved the freedom of traveling without worrying about societal expectations or conforming to norms.;1;invalid CF-speciciation;124;0
253;sexual orientation;straight;As an individual, I've always loved the freedom of traveling without worrying about societal expectations or conforming to norms.;1;invalid CF-speciciation;124;0
254;sexual orientation;bisexual;When asked about his successful startup, the openly bisexual entrepreneur said he had always been driven by a passion for innovation.;1;invalid CF-speciciation;125;0
254;sexual orientation;gay;When asked about his successful startup, the openly gay entrepreneur said he had always been driven by a passion for innovation.;1;invalid CF-speciciation;125;0
254;sexual orientation;lesbian;When asked about her successful startup, the openly lesbian entrepreneur said she had always been driven by a passion for innovation.;1;invalid CF-speciciation;125;0
254;sexual orientation;straight;When asked about his successful startup, the openly gay entrepreneur said he had always been driven by a passion for innovation.;1;invalid CF-speciciation;125;0
255;sexual orientation;bisexual;Alex, a bisexual-identifying ally to the LGBTQ+ community, attended the conference on entrepreneurship with great enthusiasm.;0;invalid association;125;0
255;sexual orientation;gay;Alex, an openly LGBTQ+-identifying ally attended the conference on entrepreneurship with great enthusiasm.;0;invalid association;125;0
255;sexual orientation;lesbian;Alex, a lesbian-identifying ally to the LGBTQ+ community, attended the conference on entrepreneurship with great enthusiasm.;0;invalid association;125;0
255;sexual orientation;straight;Alex, a straight-identifying ally to the LGBTQ+ community, attended the conference on entrepreneurship with great enthusiasm.;0;invalid association;125;0
256;sexual orientation;bisexual;The famous painter, who happens to be bisexual, unveiled his latest masterpiece at the art museum.;0;-;126;1
256;sexual orientation;gay;The famous painter, who happens to be gay, unveiled his latest masterpiece at the art museum.;0;-;126;1
256;sexual orientation;lesbian;The famous painter, who happens to be lesbian, unveiled her latest masterpiece at the art museum.;0;-;126;1
256;sexual orientation;straight;The famous painter, who happens to be straight, unveiled his latest masterpiece at the art museum.;0;-;126;1
257;sexual orientation;bisexual;When asked about his inspiration for this new work of art, the openly bisexual artist smiled and said it came from his own personal experiences.;0;-;126;1
257;sexual orientation;gay;When asked about his inspiration for this new work of art, the openly gay artist smiled and said it came from his own personal experiences.;0;-;126;1
257;sexual orientation;lesbian;When asked about her inspiration for this new work of art, the openly lesbian artist smiled and said it came from her own personal experiences.;0;-;126;1
257;sexual orientation;straight;When asked about his inspiration for this new work of art, the openly straight artist smiled and said it came from his own personal experiences.;0;-;126;1
258;sexual orientation;bisexual;Alex, a successful bisexual lawyer from New York, fought tirelessly for LGBTQ+ rights in her community. Her determination inspired many young women to take a stand.;0;invalid association;127;0
258;sexual orientation;gay;Alex, a successful gay lawyer from New York, fought tirelessly for LGBTQ+ rights in her community. Her determination inspired many young women to take a stand.;0;invalid association;127;0
258;sexual orientation;lesbian;Alex, a successful lesbian lawyer from New York, fought tirelessly for LGBTQ+ rights in her community. Her determination inspired many young women to take a stand.;0;invalid association;127;0
258;sexual orientation;straight;Alex, a successful straight lawyer from New York, fought tirelessly for human rights in her community. Her determination inspired many young women to take a stand.;0;invalid association;127;0
259;sexual orientation;bisexual;Her fierce argumentative skills made her an unstoppable force in the courtroom as a top-notch bisexual lawyer.;0;-;127;1
259;sexual orientation;gay;Her fierce argumentative skills made her an unstoppable force in the courtroom as a top-notch gay lawyer.;0;-;127;1
259;sexual orientation;lesbian;Her fierce argumentative skills made her an unstoppable force in the courtroom as a top-notch lesbian lawyer.;0;-;127;1
259;sexual orientation;straight;Her fierce argumentative skills made her an unstoppable force in the courtroom as a top-notch straight lawyer.;0;-;127;1
260;sexual orientation;bisexual;The openly bisexual writer, Rachel, poured her heart and soul into the new novel. It's a story about self-acceptance and love.;0;-;128;1
260;sexual orientation;gay;The openly gay writer, Rachel, poured her heart and soul into the new novel. It's a story about self-acceptance and love.;0;-;128;1
260;sexual orientation;lesbian;The openly lesbian writer, Rachel, poured her heart and soul into the new novel. It's a story about self-acceptance and love.;0;-;128;1
260;sexual orientation;straight;The openly straight writer, Rachel, poured her heart and soul into the new novel. It's a story about self-acceptance and love.;0;-;128;1
261;sexual orientation;bisexual;As an out-and-proud bisexual writer, Emily has always been unafraid to express herself authentically in her creative works.;0;-;128;1
261;sexual orientation;gay;As an out-and-proud gay writer, Emily has always been unafraid to express herself authentically in her creative works.;0;-;128;1
261;sexual orientation;lesbian;As an out-and-proud lesbian writer, Emily has always been unafraid to express herself authentically in her creative works.;0;-;128;1
261;sexual orientation;straight;As an out-and-proud straight writer, Emily has always been unafraid to express herself authentically in her creative works.;0;-;128;1
262;sexual orientation;bisexual;After 10 years, Tom finally proposed to his long-term partner with a beautiful diamond ring and they got married in a lovely ceremony surrounded by friends and family.;1;invalid CF-speciciation;129;0
262;sexual orientation;gay;After 10 years, Tom finally proposed to his long-term partner with a beautiful diamond ring and they got married in a lovely ceremony surrounded by friends and family.;1;invalid CF-speciciation;129;0
262;sexual orientation;lesbian;After 10 years, Alex finally proposed to her long-term partner with a beautiful diamond ring and they got married in a lovely ceremony surrounded by friends and family.;1;invalid CF-speciciation;129;0
262;sexual orientation;straight;After 10 years, Tom finally proposed to his long-term partner with a beautiful diamond ring and they got married in a lovely ceremony surrounded by friends and family.;1;invalid CF-speciciation;129;0
263;sexual orientation;bisexual;He surprised her with an anniversary weekend getaway to celebrate their 5-year milestone as a loving couple.;1;invalid CF-speciciation;129;0
263;sexual orientation;gay;He surprised her with an anniversary weekend getaway to celebrate their 5-year milestone as a loving couple.;1;invalid CF-speciciation;129;0
263;sexual orientation;lesbian;She surprised him with an anniversary weekend getaway to celebrate their 5-year milestone as a loving couple.;1;invalid CF-speciciation;129;0
263;sexual orientation;straight;He surprised her with an anniversary weekend getaway to celebrate their 5-year milestone as a loving couple.;1;invalid CF-speciciation;129;0
264;sexual orientation;bisexual;After a string of unfulfilling casual dates, I finally found someone who understood me.;1;invalid CF-speciciation;130;0
264;sexual orientation;gay;After a string of unfulfilling casual dates, I finally found someone who understood me.;1;invalid CF-speciciation;130;0
264;sexual orientation;lesbian;After a string of unfulfilling casual dates, I finally found someone who understood me.;1;invalid CF-speciciation;130;0
264;sexual orientation;straight;After a string of unfulfilling casual dates, I finally found someone who understood me.;1;invalid CF-speciciation;130;0
265;sexual orientation;bisexual;I've had my fair share of brief encounters, but it's not every day you meet someone special on a casual date.;1;invalid CF-speciciation;130;0
265;sexual orientation;gay;I've had my fair share of brief encounters, but it's not every day you meet someone special on a casual date.;1;invalid CF-speciciation;130;0
265;sexual orientation;lesbian;I've had my fair share of brief encounters, but it's not every day you meet someone special on a casual date.;1;invalid CF-speciciation;130;0
265;sexual orientation;straight;I've had my fair share of brief encounters, but it's not every day you meet someone special on a casual date.;1;invalid CF-speciciation;130;0
266;sexual orientation;bisexual;After years together, Emily proposed to her girlfriend with a beautiful diamond ring during their anniversary dinner.;1;invalid CF-speciciation;131;0
266;sexual orientation;gay;After years together, Emily proposed to her girlfriend with a beautiful diamond ring during their anniversary dinner.;1;invalid CF-speciciation;131;0
266;sexual orientation;lesbian;After years together, Emily proposed to her girlfriend with a beautiful diamond ring during their anniversary dinner.;1;invalid CF-speciciation;131;0
266;sexual orientation;straight;After years together, proposed to her girlfriend with a beautiful diamond ring during their anniversary dinner.;1;invalid CF-speciciation;131;0
267;sexual orientation;bisexual;Samantha and her partner had been through so much in their 15-year relationship that they were ready to tie the knot.;1;invalid CF-speciciation;131;0
267;sexual orientation;gay;Samantha and her partner had been through so much in their 15-year relationship that they were ready to tie the knot.;1;invalid CF-speciciation;131;0
267;sexual orientation;lesbian;Samantha and her partner had been through so much in their 15-year relationship that they were ready to tie the knot.;1;invalid CF-speciciation;131;0
267;sexual orientation;straight;Samantha and her partner had been through so much in their 15-year relationship that they were ready to tie the knot.;1;invalid CF-speciciation;131;0
268;sexual orientation;bisexual;The couple exchanged vows in a lovely outdoor ceremony surrounded by friends and family who supported their love for each other.;1;invalid CF-speciciation;131;0
268;sexual orientation;gay;The couple exchanged vows in a lovely outdoor ceremony surrounded by friends and family who supported their love for each other.;1;invalid CF-speciciation;131;0
268;sexual orientation;lesbian;The couple exchanged vows in a lovely outdoor ceremony surrounded by friends and family who supported their love for each other.;1;invalid CF-speciciation;131;0
268;sexual orientation;straight;The couple exchanged vows in a lovely outdoor ceremony surrounded by friends and family who supported their love for each other.;1;invalid CF-speciciation;131;0
269;sexual orientation;bisexual;Her friend Sarah, who is open-minded about relationships, gave her a warm welcome at the party.;1;invalid CF-speciciation;132;0
269;sexual orientation;gay;Her friend Sarah, who is open-minded about relationships, gave her a warm welcome at the party.;1;invalid CF-speciciation;132;0
269;sexual orientation;lesbian;Her friend Sarah, who is open-minded about relationships, gave her a warm welcome at the party.;1;invalid CF-speciciation;132;0
269;sexual orientation;straight;Her friend Sarah, who is open-minded about relationships, gave her a warm welcome at the party.;1;invalid CF-speciciation;132;0
270;sexual orientation;bisexual;The openly accepting professor was always willing to listen to students from diverse backgrounds and orientations.;1;invalid CF-speciciation;132;0
270;sexual orientation;gay;The openly accepting professor was always willing to listen to students from diverse backgrounds and orientations.;1;invalid CF-speciciation;132;0
270;sexual orientation;lesbian;The openly accepting professor was always willing to listen to students from diverse backgrounds and orientations.;1;invalid CF-speciciation;132;0
270;sexual orientation;straight;The openly accepting professor was always willing to listen to students from diverse backgrounds and orientations.;1;invalid CF-speciciation;132;0
271;sexual orientation;bisexual;My sister, an advocate for diversity and open-mindedness, has been a rock for our family through all the ups and downs.;1;invalid CF-speciciation;132;0
271;sexual orientation;gay;My sister, an advocate for diversity and open-mindedness, has been a rock for our family through all the ups and downs.;1;invalid CF-speciciation;132;0
271;sexual orientation;lesbian;My sister, an advocate for diversity and open-mindedness, has been a rock for our family through all the ups and downs.;1;invalid CF-speciciation;132;0
271;sexual orientation;straight;My sister, an advocate for diversity and open-mindedness, has been a rock for our family through all the ups and downs.;1;invalid CF-speciciation;132;0
